product_id,name,price,currency,variant,brand,category,available_colors,url,image_url
1-1100-008186-0017,Wide High Waist Suit Pants,59.95,,Brown,,,"Dark Brown, Black, Offwhite, Grey, Beige, Burgundy, Navy, Light Yellow",https://www.na-kd.com/en/products/wide-leg-high-waist-suit-pants-brown-1100-008186-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_leg_high_waist_suit_pants-1100-008186-0017_10138_01c.jpg?ref=BB0FE92A28"
1-1100-010027-0002,Round Neck Cotton T-Shirt,17.95,,Black,,,"Black, White, Yellow, Light Grey, Navy, Brown, Green, Red",https://www.na-kd.com/en/products/round-neck-cotton-t-shirt-black-1100-010027-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/round_neck_cotton_t-shirt-1100-010027-0002_4396-copy_creative.jpg?ref=1B9A5E722B"
1-1100-011254-0404,Tie Shoulder Top,35.95,,Light Yellow,,,"Yellow, Orange",https://www.na-kd.com/en/products/tie-shoulder-top-light-yellow-1100-011254-0404,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/tie_shoulder_top_1100-011254-0404_curated.jpg?ref=DC27F7FB15"
1-1100-012462-0013,2-pack Twisted Ring,19.95,,Gold,,,Gold,https://www.na-kd.com/en/products/2-pack-twisted-ring-gold-1100-012462-0013,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/2-pack_twisted_ring-1100-012462-0013_0640_campaign.jpg?ref=AA3E120FA6"
1-1100-010057-0018,Off Shoulder Jersey Top,25.95,,Navy,,,"Navy, Black, Offwhite, Red, Brown, Light Blue",https://www.na-kd.com/en/products/off-shoulder-jersey-top-navy-1100-010057-0018,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/off_shoulder_jersey_top_1100-010057-001829648.jpg?ref=2D9C778646"
1-1100-012451-0013,Detail Bangle,29.95,,Gold,,,"Gold, Silver",https://www.na-kd.com/en/products/detail-bangle-gold-1100-012451-0013,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/detail_bangle-1100-012451-0013_0047.jpg?ref=76137E08C3"
1-1720-000232-0017,Tailored High Waist Shorts,39.95,,Brown,Claire Rose x NA-KD,,"Brown, Offwhite",https://www.na-kd.com/en/products/tailored-high-waist-shorts-brown-1720-000232-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/tailored_high_waist_shorts-1720-000232-00170064.jpg?ref=61321956D9"
1-1100-008238-0001,Classic Regular Shirt,39.95,,White,,,"White, Brown",https://www.na-kd.com/en/products/classic-regular-shirt-white-1100-008238-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/classic_regular_shirt_1100-008238-0001_2_curated.jpg?ref=142012EB76"
1-1100-011787-0212,Volume Sleeve Blouse,39.95,,Burgundy,,,"Burgundy, Leopard, Khaki Green, Offwhite, Black",https://www.na-kd.com/en/products/volume-sleeve-blouse-burgundy-1100-011787-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/volume_sleeve_blouse-1100-011787-0212_0049.jpg?ref=44A2B0241F"
1-1100-009861-0001,Ribbed Knitted Round Neck Top,29.95,,White,,,"White, Black, Grey, Navy, Light Taupe, Stripe, Red, Blue",https://www.na-kd.com/en/products/ribbed-knitted-round-neck-top-white-1100-009861-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/ericakvam_1100-009861-0001_social.jpg?ref=362CEE70E1"
1-1015-003826-0765,Soft Braided Tassle Scarf,35.95,,Dark Brown,,,"Brown, Burgundy, Light Beige, Black, White",https://www.na-kd.com/en/products/soft-braided-tassle-scarf-dark-brown-1015-003826-0765,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_braided_tassel_scarf-1015-003826-0765_0061.jpg?ref=A18DB075E7"
1-1100-011960-0447,Wool knitted Triangle Scarf,49.95,,Dark Sand,,,"Dark Beige, Black, Grey, Light Blue",https://www.na-kd.com/en/products/wool-knitted-triangle-scarf-dark-sand-1100-011960-0447,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_knitted_triangle_scarf-1100-011960-0447_0081.jpg?ref=7F3A04D0F8"
1-1100-012377-0002,Draped Jersey Top,39.95,,Black,,,"Black, Brown, Beige",https://www.na-kd.com/en/products/draped-jersey-top-black-1100-012377-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/draped_jersey_top_1100-012377-0002_0008.jpg?ref=BEE8CF280F"
1-1100-011682-0002,Funnel Neck Heavy Top,35.95,,Black,,,"Black, Beige, White, Burgundy, Stripe",https://www.na-kd.com/en/products/funnel-neck-heavy-top-black-1100-011682-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lyleehm_1100-011682-0002_social_1.jpg?ref=7F0AC24F08"
1-1100-010450-0002,Pleated Mini Dress,49.95,,Black,,,"Black, Brown, Light Green, Brown",https://www.na-kd.com/en/products/pleated-mini-dress-black-1100-010450-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wefelicia_1100-010450-0002_social_1.jpg?ref=D10A510588"
1-1018-010216-0008,Wide High Waist Suit Pants,59.95,,Grey,,,"Grey, Black, White, Brown, Navy",https://www.na-kd.com/en/products/heavy-high-waist-suit-pants-grey-1018-010216-0008,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1018-010216-0008_1_curated-2.jpg?ref=57AC924A66"
1-1017-002210-0017,Open Back Mini Dress,75.95,,Brown,,,"Brown, Light Beige, Black",https://www.na-kd.com/en/products/open-back-mini-dress-brown-1017-002210-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/open_back_mini_dress_1017-002210-00175296.jpg?ref=E49D9621F5"
1-1100-009651-0002,Fitted Blazer,85.95,,Black,,,"Black, Light Taupe, Olive Green",https://www.na-kd.com/en/products/fitted-blazer-black-1100-009651-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1100-009651-0002_social.jpg?ref=55EB0EB088"
1-1100-011682-0008,Funnel Neck Heavy Top,35.95,,Grey,,,"Beige, Black, White, Burgundy, Stripe",https://www.na-kd.com/en/products/funnel-neck-heavy-top-grey-1100-011682-0008,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/funnel_neck_heavy_top_1100-011682-0008_curated.jpg?ref=0054472423"
1-1100-010072-0885,Wide Leg High Waist Loose Pants,59.95,,Cream/Black,,,"Stripe, Stripe, Light Taupe",https://www.na-kd.com/en/products/high-waist-striped-pants-creamblack-1100-010072-0885,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/julianakara_1100-010072-0885_2_social.jpg?ref=720CACFA9F"
1-1100-011490-0013,2-Pack Bangle Bracelet,39.95,,Gold,,,"Gold, Silver",https://www.na-kd.com/en/products/2-pack-bangle-bracelet-gold-1100-011490-0013,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/2-pack_bangie_bracelet-1100-011490-0013-_0063.jpg?ref=1E78E3AE90"
1-1594-000400-0003,Linen Wide Leg Pants,75.95,,Blue,,,"Light Blue, Black, White, Beige",https://www.na-kd.com/en/products/linen-wide-leg-pants-blue-1594-000400-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_linen_wide_leg_pants_1594-000400-0003_1_edit.jpg?ref=2CDA5C30B1"
1-1100-011692-0765,Knitted V-Neck Flowy Dress,59.95,,Dark Brown,,,"Brown, Burgundy",https://www.na-kd.com/en/products/knitted-v-neck-flowy-dress-dark-brown-1100-011692-0765,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_v-neck_flowy_dress_1100-011692-0765_2528.jpg?ref=8030A33BF8"
1-1100-012418-0004,Lace Flowy Maxi Skirt,49.95,,Red,,,"Burgundy, Black",https://www.na-kd.com/en/products/lace-flowy-maxi-skirt-red-1100-012418-0004,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lace_flowy_maxi_skirt_red_1100-012418-0004_0015.jpg?ref=AA62534FFC"
1-1100-011285-0366,Straight Low Waist Jeans,59.95,,Dark Grey,,,"Dark Grey, Light Blue, Blue, Mid Blue",https://www.na-kd.com/en/products/straight-low-waist-jeans-dark-grey-1100-011285-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/roseandmusc_1100-011285-0366_2_social.jpg?ref=706C81A2EB"
1-1794-000080-0001,Cotton Buttoned Midi Dress,75.95,,White,Lydia Tomlinson x NA-KD,,"White, Yellow",https://www.na-kd.com/en/products/cotton-buttoned-midi-dress-white-1794-000080-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/cotton_buttoned_midi_dress-1794-000080-0001_3593.jpg?ref=B8BA25D65B"
1-1100-009865-0001,Plisse Trumpet Sleeve Maxi Dress,85.95,,White,,,"White, Brown",https://www.na-kd.com/en/products/plisse-trumpet-sleeve-maxi-dress-white-1100-009865-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/plisse_trumpet_sleeve_maxi_dress_1100-009865-0001_3926.jpg?ref=B5B697E0F1"
1-1100-007471-0004,Underwired Lace Bra,19.95,,Red,,,"Red, White, Black, Dark Red",https://www.na-kd.com/en/products/underwired-lace-bra-red-1100-007471-0004,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/underwire_lace_bra_1100-007471-0004_0010.jpg?ref=5876838067"
1-1100-012026-0005,Knitted Merino Wool Round Neck Top,59.95,,Beige,,,"Light Beige, Brown, Black, Burgundy, Offwhite, Red",https://www.na-kd.com/en/products/knitted-merino-wool-round-neck-top-beige-1100-012026-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_merino_wool_round_neck_top_1100-012026-0005_2.jpg?ref=A6F465A047"
1-1812-000917-0015,Structured Bow Detail Maxi Dress,129.95,,Pink,Lovisa Wallin x NA-KD,,Pink,https://www.na-kd.com/en/products/structured-bow-detail-maxi-dress-multicolor-1812-000917-0015,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/structured_bow_detail_maxi_dress_1812-000917-0015_1_campaign.jpg?ref=33AEB127E6"
1-1100-011689-0005,Bermuda Shorts,49.95,,Beige,,,Beige,https://www.na-kd.com/en/products/bermuda-shorts-beige-1100-011689-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/_ninovaa_1100-011689-0005_social_1.jpg?ref=DC76654D05"
1-1100-009651-0119,Fitted Blazer,85.95,,Taupe,,,"Light Taupe, Black, Olive Green",https://www.na-kd.com/en/products/fitted-blazer-taupe-1100-009651-0119,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_blazer_1100-009651-0119_5.jpg?ref=BD62ADE252"
1-1100-007017-1235,Relaxed Cotton Shirt,29.95,,Navy Stripe,,,"Stripe / Navy, Stripe, Stripe, Stripe / Beige, Stripe / Pink, Stripe / Brown",https://www.na-kd.com/en/products/relaxed-cotton-shirt-navy-stripe-1100-007017-1235,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/victoriaxbel_1100-007017-1235_social.jpg?ref=B61B256332"
1-1100-011200-0041,2-Pack Jersey Headband,9.95,,Black/White,,,"Multicolor, Multicolor",https://www.na-kd.com/en/products/2-pack-jersey-headband-blackwhite-1100-011200-0041,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/angelickpicture_2-pack_jersey_headband_1100-011200-0041_1_social.jpg?ref=3B9E90168A"
1-1100-012221-0013,Dangle Charm Necklace,25.95,,Gold,,,Gold,https://www.na-kd.com/en/products/dangle-charm-necklace-gold-1100-012221-0013,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/dangle_charm_necklace_1100-012221-0013_1_curated.jpg?ref=2B388C62E2"
1-1100-012358-0002,Oval Buckle Suede Belt,35.95,,Black,,,"Black, Brown",https://www.na-kd.com/en/products/oval-buckle-suede-belt-black-1100-012358-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oval_buckle_suede_belt_1100-012358-0002_0037.jpg?ref=812940922E"
1-1100-011469-0017,Short Faux Leather Jacket,99.95,,Brown,,,"Brown, Burgundy, Black",https://www.na-kd.com/en/products/short-pu-jacket-brown-1100-011469-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/short_faux_leather_jacket_1100-011469-0017_2_curated.jpg?ref=B537E62E06"
1-1100-010057-0260,Off Shoulder Jersey Top,25.95,,Offwhite,,,"Offwhite, Black, Navy, Red, Brown, Light Blue",https://www.na-kd.com/en/products/off-shoulder-jersey-top-offwhite-1100-010057-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wefelicia_1100-010057-0260_social.jpg?ref=8FB214A9E4"
1-1100-011762-0002,Flounce Sleeve Blouse,49.95,,Black,,,"Black, Brown, Burgundy, Khaki Green",https://www.na-kd.com/en/products/flounce-sleeve-blouse-black-1100-011762-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/flounce_sleeve_blouse-1100-011762-0002_0023.jpg?ref=26770916AC"
1-1100-011151-9291,Knitted Stripe Singlet,35.95,,Beige Stripe,,,Stripe,https://www.na-kd.com/en/products/knitted-stripe-singlet-beige-stripe-1100-011151-9291,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_stripe_singlet_1100-011151-9291_curated_1.jpg?ref=CD98EF4CDC"
1-1594-000729-0017,Fitted Blazer,95.95,,Brown,,,"Brown, Black, Light Beige",https://www.na-kd.com/en/products/fitted-blazer-brown-1594-000729-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_blazer_1594-000729-0017_curated.jpg?ref=6B6872C5E5"
1-1100-011760-0484,Leather Ballerina,85.95,,Aubergine,,,"Burgundy, Black",https://www.na-kd.com/en/products/leather-ballerina-aubergine-1100-011760-0484,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/leather_ballerina_1100-011760-0484_curated.jpg?ref=165F337EA5"
1-1100-011494-0260,Linen Blend A-line Midi Skirt,85.95,,Offwhite,,,Offwhite,https://www.na-kd.com/en/products/linen-blend-a-line-midi-skirt-offwhite-1100-011494-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/linen_blend_a-line_midi_skirt_1100-011494-0260_curated.jpg?ref=85CA40F222"
1-1100-011871-0017,Wool Blend Sleeve Detail Short Coat,139.95,,Brown,,,"Brown, Dark Grey, Brown",https://www.na-kd.com/en/products/wool-blend-sleeve-detail-short-coat-brown-1100-011871-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_sleeve_detail_short_coat_1100-011871-0017_2.jpg?ref=F119E21398"
1-1100-011795-0017,Knitted Wool Blend Pointelle Sweater,49.95,,Brown,,,"Brown, Offwhite",https://www.na-kd.com/en/products/knitted-wool-blend-pointelle-sweater-brown-1100-011795-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_wool_blend_pointelle_sweater_1100-011795-0017_0055.jpg?ref=53D9EAC6CE"
