product_id,name,current_price,original_price,discount,available_sizes,colors,availability,url,image_url
s13865_yellow,Irene Pointelle Tank Top,$10.80,$36.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13865_yellow,https://edikted.com/cdn/shop/files/6.67917copy.jpg?v=1722239345&width=600
s13044_brown,Brenna Low Rise Wide Sweatpants,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13044_brown,https://edikted.com/cdn/shop/products/10.192256.jpg?v=1667211103&width=600
s18054_leopard,Leopard Print Mesh Mini Dress,$9.20,$46.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18054_leopard,https://edikted.com/cdn/shop/files/1_eb30f801-aeb0-4d50-ad3e-a2c6eb2a3170.jpg?v=1738236863&width=600
s17383_white,Lacey Ruffled Bloomer Skort,$32.00,$64.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17383_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202442642.jpg?v=1721730099&width=600
s17053_cream,Jett Asymmetric Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17053_cream,https://edikted.com/cdn/shop/files/Edeikted_Lookbook_07_29_202444435_96700a33-7d0e-40f4-8744-16564f6e46df.jpg?v=1725990659&width=600
s21404_brown,Kilian Sheer Knit Henley Top,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21404_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_202517171copy.jpg?v=1755694530&width=600
s19504_black,Rye Sheer Textured T Shirt,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19504_black,https://edikted.com/cdn/shop/files/Rye-Sheer-Textured-T-Shirt.jpg?v=1747756299&width=600
s17053_yellow,Jett Asymmetric Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17053_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_202415414copy_6f68f608-9849-458d-912f-4f7697e13fad.jpg?v=1725629560&width=600
s19989_black,Neriah Grommet Micro Shorts,$30.00,$60.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19989_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025197624copy.jpg?v=1744615479&width=600
s17678_leopard,Sequin Leopard Printed Mini Dress,$18.40,$92.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17678_leopard,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_07_202456652.jpg?v=1724664094&width=600
s21373_black,Kaede Faux Leather Skinny Jeans,$41.60,$104.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21373_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025279778copy.jpg?v=1754920651&width=600
s20866_navy,Stefania Polka Dot Top,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20866_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025230826.jpg?v=1749172418&width=600
s16775_pink,Angelina Sheer Lace Tank Top,$12.60,$42.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16775_pink,https://edikted.com/cdn/shop/files/232322.jpg?v=1722335730&width=600
s18524_white,Ciel Low Rise Denim Micro Shorts,$41.00,$82.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18524_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025215124.jpg?v=1746958403&width=600
s21353_black,Kieran Stripey Nylon Track Jacket,$63.00,$126.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21353_black,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202510733copy.jpg?v=1756129701&width=600
s14903_light-pink-and-cream,Aerin Oversized Sweater,$44.80,$112.00,60% OFF,"XS/S, M/L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14903_light-pink-and-cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_04_202491685_f8afe994-60e2-4438-9f59-20a56207a05b.jpg?v=1728602286&width=600
s21443_navy,Katanya Lace Up Top,$32.00,$64.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21443_navy,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_20259185.jpg?v=1756129439&width=600
s19463_sage,Sequin & Bead Woven Tank Top,$19.20,$64.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19463_sage,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025197233.jpg?v=1744638578&width=600
s17781_black-and-white,Polka Dot Built In Bra Tube Top,$18.00,$36.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17781_black-and-white,https://edikted.com/cdn/shop/files/76543543.jpg?v=1727172663&width=600
s15151_bordu,Halley Faux Leather Bomber Jacket,$67.20,$168.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15151_bordu,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_04_202330663.jpg?v=1725181224&width=600
s17627_brown,Big Apple Oversized Bomber Jacket,$69.00,$138.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17627_brown,https://edikted.com/cdn/shop/files/acom_31.jpg?v=1756072776&width=600
s17496_leopard,Leopard Printed Lace Trim Tank Top,$7.60,$38.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17496_leopard,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202441692copy_ee909252-5104-485b-95f1-a0ff90db4a83.jpg?v=1722248892&width=600
s20944_black,Sheer Sequin Bead Fringed Mini Skirt,$37.00,$74.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20944_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025278071copy_a4eb859e-5433-46bd-bec9-f4341b31dd9f.jpg?v=1753961329&width=600
s21101_white,Lovisa V Neck Long Sleeve Top,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21101_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_202519281copy.jpg?v=1755610903&width=600
s19292_white,Viviana Linen Look Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19292_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025198013.jpg?v=1744029637&width=600
s18157_white,Vivi Mesh Mini Skirt,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18157_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025213564.jpg?v=1746958205&width=600
s20878_light-blue,Stephanie Lace Mini Dress,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20878_light-blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_01_2025263813.jpg?v=1753960685&width=600
s20183_turquoise,Caspia Drawstring Mini Skirt,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20183_turquoise,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025207991.jpg?v=1746630182&width=600
s13955_black-and-white,Priyah Contrast Fold Over Dress,$25.60,$64.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13955_black-and-white,https://edikted.com/cdn/shop/products/3.280236.jpg?v=1681031779&width=600
s16195_cream,Harleigh Ruffled Linen Look Tube Top,$15.00,$50.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16195_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_27_202427977copy_5e07dc87-7308-4a6d-ac4e-95094ca462fa.jpg?v=1722337189&width=600
s19426_black,Billey Metal Ring Halter Top,$28.00,$56.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19426_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025212711_bf09b4b0-abe8-4f49-acee-f2192affa87c.jpg?v=1747185724&width=600
s16802_dark-gray,Piper Micro Skort,$22.40,$56.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16802_dark-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_01_20248116.jpg?v=1715081542&width=600
s21698_blue-and-black,Winsley Gingham Halter Corset,$34.00,$68.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21698_blue-and-black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_202512821.jpg?v=1756047766&width=600
s18512_tan,Sloane Faux Suede Halter Top,$32.80,$82.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18512_tan,https://edikted.com/cdn/shop/files/Sloane-Faux-Suede-Halter-Top.jpg?v=1747756532&width=600
s14923_navy,Maisie Lacey Cupped Corset,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14923_navy,https://edikted.com/cdn/shop/files/Edikted_09_13_202317556_9b0f9295-2b7b-4929-8a48-0782d0d3fd7a.jpg?v=1713711908&width=600
s17419_black,Basic Babe Tank Top,$12.00,$24.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17419_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202477258copy.jpg?v=1727000486&width=600
s18017_navy,Dream Waffle Shorts,$12.00,$40.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18017_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_04_202492196.jpg?v=1729816257&width=600
s21536_navy,Rhyan 76 Oversized Hoodie,$44.00,$88.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21536_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20248153.jpg?v=1755000888&width=600
s19586_navy-and-white,Miller Striped Tank Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19586_navy-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025210539.jpg?v=1746438292&width=600
s19930_cream,Beaded Chiffon Backless Cowl Neck Top,$20.40,$68.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19930_cream,https://edikted.com/cdn/shop/files/Untitled-1_f2802d4c-9a97-4e64-a700-35071724eaa2.jpg?v=1748562990&width=600
s19673_silver,Amalya Shiny Sheer Knit Top,$36.00,$72.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19673_silver,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_14_2025204415copy.jpg?v=1744921030&width=600
s21102_olive,Alisa Plaid Tailored Button Up Shirt,$30.00,$60.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21102_olive,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_30_2025258870.jpg?v=1753960568&width=600
s18958_turquoise,Michaela Off Shoulder Knit Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18958_turquoise,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025210457.jpg?v=1746439740&width=600
s20508_purple,Asymmetric Backless Chiffon Halter Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20508_purple,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202512407.jpg?v=1756048084&width=600
s20031_yellow,Tiger Flower Mini Skort,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20031_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025215772_1bebe509-713a-454d-b7d9-a823787f35e9.jpg?v=1747765589&width=600
s20096_navy,Polka Dot Tailored Button Up Shirt,$32.00,$64.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20096_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025212577.jpg?v=1747650368&width=600
s21646_black-washed,Aliyah Zip Low Rise Jeans,$49.00,$98.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21646_black-washed,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202513141.jpg?v=1756129459&width=600
s19426_yellow,Billey Metal Ring Halter Top,$22.40,$56.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19426_yellow,https://edikted.com/cdn/shop/files/e_9.jpg?v=1746697410&width=600
s21410_black,Lera Lacey Shorts,$20.00,$40.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21410_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025277816_667ad27f-8a6c-4c42-b97f-64023dbf5f33.jpg?v=1754395531&width=600
s20094_white,Arlie Floral Texured Sheer Halter Top,$14.40,$48.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20094_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025209349.jpg?v=1747309779&width=600
s21022_black,Jezebel Ruffle Tank Top,$21.00,$42.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21022_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_20253292_ddf8feb5-6d41-410d-96b1-7f72310ad59c.jpg?v=1755625730&width=600
s20927_dark-blue,Contrast Stitch Button Up Denim Shirt,$42.00,$84.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20927_dark-blue,https://edikted.com/cdn/shop/files/12_ce6ae9b8-06ea-4c03-ba97-cc13a8742cd3.jpg?v=1756491485&width=600
s20356_burgundy,Natalie T Shirt,$18.00,$36.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20356_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025227274.jpg?v=1749253739&width=600
s17070_blue,Callahan Striped T Shirt,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17070_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202440181.jpg?v=1721738961&width=600
s20182_burgundy,Caspia Cowl Neck Backless Top,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20182_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025275572.jpg?v=1754394798&width=600
s20549_light-pink,Kezia Striped Knit Mini Skort,$14.40,$48.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20549_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025229417.jpg?v=1749172577&width=600
s17310_brown,Leopard printed asymmetric mesh tube top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17310_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202429999_dafc6b3f-4160-44e6-8ef9-2bd7680f25d5.jpg?v=1720552096&width=600
s19427_yellow,Billey Metal Ring Mini Skirt,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19427_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025184373.jpg?v=1742423275&width=600
s21470_yellow,Kordelia Off Shoulder Sweatshirt,$31.00,$62.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21470_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025275992.jpg?v=1753789307&width=600
s18791_purple,Liza Knotted Cowl Neck Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18791_purple,https://edikted.com/cdn/shop/files/Edikted_lookbook_01_07_2025140894.jpg?v=1736773261&width=600
s15151_black,Halley Faux Leather Bomber Jacket,$84.00,$168.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15151_black,https://edikted.com/cdn/shop/files/01.jpg?v=1757115776&width=600
s19151_gray,Mireille Lacey Tank Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19151_gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_04_2024167808_a703eec1-a7d1-4e3c-8e25-2feaf6903456.jpg?v=1739297823&width=600
s14857_blue-washed,Frayed Vintage Washed Denim Shorts,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14857_blue-washed,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_26_20230586.jpg?v=1690887982&width=600
s20831_dark-gray,Oliana Ribbed Boat Neck T Shirt,$16.00,$32.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20831_dark-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_16_2025247903.jpg?v=1750587709&width=600
s12171_navy,Reva Strapless Top,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12171_navy,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_11_20232263.jpg?v=1725447143&width=600
s21239_black,Sansa Lacey Knit Cardigan,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21239_black,https://edikted.com/cdn/shop/files/20_a52d4d38-0be5-4847-9750-a55961777c7d.jpg?v=1755744769&width=600
s17738_black,Sephira Sequin Micro Shorts,$28.00,$70.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17738_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024134985.jpg?v=1734258145&width=600
s19996_beige,Alora Iridescent Crochet Mini Skirt,$25.80,$86.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19996_beige,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025198770.jpg?v=1744621909&width=600
s13040_white,Kamari Low Rise Wide Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13040_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202477818.jpg?v=1727029923&width=600
s20068_mauve,Astrid Beaded Backless One Shoulder Top,$34.00,$68.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20068_mauve,https://edikted.com/cdn/shop/files/05.jpg?v=1756140578&width=600
s20395_light-blue,Evelina Sequin Mini Skort,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20395_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025206886_3289b797-85de-4612-b229-d4cd5572f8b0.jpg?v=1746442728&width=600
s16133_black,Fern Mid Rise Denim Shorts,$38.00,$76.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16133_black,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202512177.jpg?v=1756047960&width=600
s18184_yellow,Dina Contrast Triangle Bikini Top,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18184_yellow,https://edikted.com/cdn/shop/files/Dina-Contrast-Triangle_9b953fa7-ca1b-4c26-9611-0b1662e31aaa.jpg?v=1749615119&width=600
s16927_black,Deep V Backless Bodysuit,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16927_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_08_202411009.jpg?v=1716219549&width=600
s20069_mauve,Astrid Beaded Mini Skirt,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20069_mauve,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_202517591.jpg?v=1755782083&width=600
s19312_blue-washed,Studded Low Rise Denim Micro Shorts,$28.80,$72.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19312_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025158236_5a14eb66-1743-4436-a42c-c3caf6efa3e6.jpg?v=1738710979&width=600
s21602_white,Semi Sheer Long Sleeve Top,$20.00,$40.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21602_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025279517.jpg?v=1753866995&width=600
